Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
L,303.7,312.4,1512.0,39.2,184.0,0,0,0,0,0,0
L,303.7,312.5,1632.0,36.6,186.0,0,0,0,0,0,0
L,303.7,312.4,1525.0,43.9,188.0,0,0,0,0,0,0
M,303.7,312.3,1756.0,26.4,190.0,0,0,0,0,0,0
L,303.7,312.3,1922.0,23.1,193.0,0,0,0,0,0,0
M,303.8,312.5,1448.0,44.3,195.0,0,0,0,0,0,0
H,303.8,312.5,1447.0,46.6,198.0,0,0,0,0,0,0
M,303.8,312.4,1597.0,33.4,203.0,0,0,0,0,0,0
M,303.7,312.4,1642.0,32.3,206.0,0,0,0,0,0,0
H,303.8,312.5,1525.0,38.0,209.0,0,0,0,0,0,0
H,303.6,312.4,1460.0,53.7,214.0,0,0,0,0,0,0
L,303.6,312.3,2168.0,17.7,219.0,0,0,0,0,0,0
L,303.6,312.4,1388.0,41.9,221.0,0,0,0,0,0,0
M,303.6,312.3,1630.0,32.4,223.0,0,0,0,0,0,0
L,303.6,312.3,1616.0,29.3,226.0,0,0,0,0,0,0
L,303.6,312.4,2232.0,16.8,0.0,0,0,0,0,0,0
H,303.6,312.4,1480.0,50.7,2.0,0,0,0,0,0,0
L,303.6,312.4,1363.0,53.1,7.0,0,0,0,0,0,0
H,303.6,312.4,1436.0,45.6,9.0,0,0,0,0,0,0
M,303.6,312.5,1607.0,33.7,14.0,0,0,0,0,0,0
M,303.6,312.5,1459.0,48.2,17.0,0,0,0,0,0,0
L,303.5,312.4,1481.0,43.7,20.0,0,0,0,0,0,0
M,303.5,312.4,1606.0,31.7,22.0,0,0,0,0,0,0
L,303.5,312.3,1681.0,29.8,25.0,0,0,0,0,0,0
L,303.5,312.2,1511.0,37.1,27.0,0,0,0,0,0,0
M,303.5,312.3,1593.0,35.2,29.0,0,0,0,0,0,0
M,303.5,312.3,1532.0,41.7,32.0,0,0,0,0,0,0
H,303.5,312.3,1386.0,49.0,35.0,0,0,0,0,0,0
H,303.4,312.3,1769.0,27.9,40.0,0,0,0,0,0,0
M,303.4,312.2,1561.0,38.2,45.0,0,0,0,0,0,0
L,303.3,312.2,1457.0,40.7,48.0,0,0,0,0,0,0
L,303.3,312.2,1506.0,40.0,50.0,0,0,0,0,0,0
L,303.4,312.2,1337.0,69.4,52.0,1,0,0,1,0,0
L,303.4,312.3,1287.0,54.8,54.0,0,0,0,0,0,0
M,303.4,312.2,1615.0,35.7,56.0,0,0,0,0,0,0
M,303.4,312.2,1972.0,23.5,59.0,0,0,0,0,0,0
H,303.4,312.3,1522.0,42.1,62.0,0,0,0,0,0,0
L,303.4,312.3,1680.0,30.6,67.0,0,0,0,0,0,0
L,303.4,312.3,1502.0,36.0,69.0,0,0,0,0,0,0
M,303.5,312.3,1543.0,33.3,71.0,0,0,0,0,0,0
L,303.5,312.3,1584.0,35.2,74.0,0,0,0,0,0,0
L,303.5,312.4,1340.0,44.5,76.0,0,0,0,0,0,0
L,303.4,312.3,1663.0,33.9,78.0,0,0,0,0,0,0
M,303.3,312.1,1693.0,30.0,80.0,0,0,0,0,0,0
L,303.3,312.1,1418.0,44.7,83.0,0,0,0,0,0,0
H,303.4,312.2,1554.0,36.8,85.0,0,0,0,0,0,0
L,303.4,312.2,1580.0,35.8,90.0,0,0,0,0,0,0
L,303.4,312.3,1479.0,42.8,92.0,0,0,0,0,0,0
L,303.5,312.4,1284.0,70.6,94.0,1,0,0,1,0,0
L,303.4,312.3,1540.0,38.7,96.0,0,0,0,0,0,0
M,303.5,312.4,1606.0,30.1,98.0,0,0,0,0,0,0
L,303.6,312.5,1286.0,62.4,101.0,0,0,0,0,0,0
L,303.6,312.6,1502.0,39.5,103.0,0,0,0,0,0,0
M,303.6,312.7,1699.0,31.5,105.0,0,0,0,0,0,0
L,303.5,312.6,1602.0,34.2,108.0,0,0,0,0,0,0
H,303.6,312.6,1436.0,42.0,110.0,0,0,0,0,0,0
M,303.6,312.7,1765.0,27.5,115.0,0,0,0,0,0,0
L,303.6,312.7,1418.0,44.1,118.0,0,0,0,0,0,0
M,303.7,312.7,1669.0,31.7,120.0,0,0,0,0,0,0
L,303.7,312.7,1395.0,53.9,123.0,0,0,0,0,0,0
M,303.8,312.7,1500.0,41.7,125.0,0,0,0,0,0,0
M,303.8,312.7,1555.0,33.4,128.0,0,0,0,0,0,0
M,303.8,312.7,1919.0,20.2,131.0,0,0,0,0,0,0
L,303.8,312.7,1596.0,36.6,134.0,0,0,0,0,0,0
M,303.8,312.7,1374.0,53.6,136.0,0,0,0,0,0,0
L,303.7,312.5,1670.0,26.1,139.0,0,0,0,0,0,0
L,303.7,312.6,1702.0,29.1,141.0,0,0,0,0,0,0
M,303.8,312.5,1366.0,45.1,143.0,0,0,0,0,0,0
M,303.8,312.5,2344.0,15.2,146.0,0,0,0,0,0,0
M,303.8,312.6,1768.0,23.9,149.0,0,0,0,0,0,0
L,303.8,312.5,1523.0,47.0,152.0,0,0,0,0,0,0
L,303.8,312.6,1735.0,25.9,154.0,0,0,0,0,0,0
L,303.9,312.7,1339.0,62.3,156.0,0,0,0,0,0,0
L,303.9,312.7,1800.0,24.3,158.0,0,0,0,0,0,0
M,304.0,312.7,1456.0,51.2,160.0,0,0,0,0,0,0
L,303.9,312.7,1789.0,24.4,163.0,0,0,0,0,0,0
L,303.9,312.7,1602.0,33.9,165.0,0,0,0,0,0,0
M,303.8,312.7,1364.0,49.3,167.0,0,0,0,0,0,0
L,303.8,312.6,1793.0,28.1,170.0,0,0,0,0,0,0
L,303.9,312.6,1426.0,53.4,172.0,0,0,0,0,0,0
M,303.9,312.7,1485.0,43.3,174.0,0,0,0,0,0,0
L,303.9,312.7,1528.0,38.4,177.0,0,0,0,0,0,0
L,303.8,312.6,1565.0,36.0,179.0,0,0,0,0,0,0
L,303.8,312.7,1838.0,27.8,181.0,0,0,0,0,0,0
H,303.8,312.6,1811.0,24.9,183.0,0,0,0,0,0,0
L,303.8,312.7,1461.0,38.2,188.0,0,0,0,0,0,0
L,303.8,312.7,1414.0,41.7,190.0,0,0,0,0,0,0
L,303.7,312.7,1426.0,45.5,192.0,0,0,0,0,0,0
L,303.7,312.7,1359.0,56.8,194.0,1,0,0,0,1,0
L,303.7,312.7,1540.0,44.8,196.0,0,0,0,0,0,0
L,303.6,312.7,1429.0,47.7,198.0,0,0,0,0,0,0
M,303.7,312.7,1612.0,36.3,200.0,0,0,0,0,0,0
M,303.7,312.8,1685.0,31.8,203.0,0,0,0,0,0,0
M,303.7,312.8,1558.0,37.7,206.0,0,0,0,0,0,0
L,303.7,313.0,1811.0,24.3,209.0,0,0,0,0,0,0
L,303.8,313.1,1869.0,25.8,211.0,0,0,0,0,0,0
L,303.8,313.1,1256.0,58.7,213.0,1,0,0,0,1,0
M,303.8,313.0,1789.0,23.5,215.0,0,0,0,0,0,0
L,303.7,312.9,1502.0,40.5,0.0,0,0,0,0,0,0
M,303.7,313.0,1303.0,54.4,2.0,0,0,0,0,0,0
L,303.8,313.1,2497.0,13.0,5.0,1,0,0,1,0,0
L,303.9,313.2,1499.0,37.4,7.0,0,0,0,0,0,0
L,303.9,313.2,1393.0,46.5,9.0,0,0,0,0,0,0
M,303.9,313.0,1475.0,41.0,11.0,0,0,0,0,0,0
L,303.8,312.9,1573.0,34.6,14.0,0,0,0,0,0,0
L,303.8,312.9,1819.0,23.7,16.0,0,0,0,0,0,0
M,303.5,312.6,1642.0,29.4,18.0,0,0,0,0,0,0
L,303.6,312.6,1540.0,39.8,21.0,0,0,0,0,0,0
M,303.6,312.8,1400.0,43.2,23.0,0,0,0,0,0,0
M,303.6,312.8,2659.0,11.4,26.0,1,0,0,1,0,0
M,303.6,312.8,1825.0,25.2,29.0,0,0,0,0,0,0
M,303.7,312.9,1532.0,41.3,32.0,0,0,0,0,0,0
L,303.7,312.8,1832.0,23.6,35.0,0,0,0,0,0,0
M,303.6,312.7,2174.0,17.6,37.0,0,0,0,0,0,0
L,303.7,312.8,1627.0,31.7,40.0,0,0,0,0,0,0
L,303.7,312.8,1437.0,51.3,42.0,0,0,0,0,0,0
L,303.7,312.8,1364.0,46.3,44.0,0,0,0,0,0,0
M,303.7,312.9,1444.0,52.7,46.0,0,0,0,0,0,0
M,303.7,312.8,1366.0,47.3,49.0,0,0,0,0,0,0
L,303.8,312.9,1442.0,48.3,52.0,0,0,0,0,0,0
H,303.7,312.8,1488.0,42.8,54.0,0,0,0,0,0,0
L,303.7,312.8,1523.0,40.7,59.0,0,0,0,0,0,0
L,303.7,312.8,1543.0,38.3,61.0,0,0,0,0,0,0
M,303.7,312.8,1634.0,33.8,63.0,0,0,0,0,0,0
M,303.8,312.9,1815.0,27.8,66.0,0,0,0,0,0,0
M,303.8,312.9,1594.0,35.2,69.0,0,0,0,0,0,0
L,303.8,313.0,1452.0,38.6,72.0,0,0,0,0,0,0
L,303.9,313.0,1759.0,28.4,74.0,0,0,0,0,0,0
L,303.9,313.0,1408.0,47.5,76.0,0,0,0,0,0,0
L,303.9,313.0,1483.0,45.0,78.0,0,0,0,0,0,0
M,303.9,313.0,1620.0,36.6,80.0,0,0,0,0,0,0
M,304.0,313.1,1466.0,39.5,83.0,0,0,0,0,0,0
L,304.1,313.1,1556.0,36.3,86.0,0,0,0,0,0,0
L,304.0,313.0,1350.0,61.1,88.0,0,0,0,0,0,0
L,304.0,313.1,1404.0,47.1,90.0,0,0,0,0,0,0
M,304.0,313.0,1575.0,34.5,92.0,0,0,0,0,0,0
L,303.9,313.1,1639.0,29.0,95.0,0,0,0,0,0,0
M,303.9,313.1,1473.0,42.8,97.0,0,0,0,0,0,0
L,303.9,313.2,1481.0,40.0,100.0,0,0,0,0,0,0
L,304.0,313.3,1294.0,54.6,102.0,0,0,0,0,0,0
M,303.9,313.2,1630.0,29.3,104.0,0,0,0,0,0,0
M,303.9,313.2,1624.0,39.8,107.0,0,0,0,0,0,0
M,303.9,313.1,1437.0,48.3,110.0,0,0,0,0,0,0
M,303.8,313.0,1514.0,45.0,113.0,0,0,0,0,0,0
M,304.0,313.1,1694.0,31.4,116.0,0,0,0,0,0,0
L,304.0,313.1,1564.0,50.9,119.0,0,0,0,0,0,0
M,303.9,313.1,1514.0,41.1,121.0,0,0,0,0,0,0
M,304.0,313.2,1500.0,40.6,124.0,0,0,0,0,0,0
L,304.0,313.2,1615.0,37.8,127.0,0,0,0,0,0,0
M,304.1,313.2,1586.0,41.1,129.0,0,0,0,0,0,0
L,304.1,313.3,1732.0,28.5,132.0,0,0,0,0,0,0
H,304.1,313.3,1689.0,32.5,134.0,0,0,0,0,0,0
H,304.1,313.2,1586.0,34.6,139.0,0,0,0,0,0,0
L,304.0,313.2,1314.0,47.1,144.0,0,0,0,0,0,0
L,304.1,313.2,1569.0,35.8,146.0,0,0,0,0,0,0
L,304.1,313.2,1468.0,39.4,148.0,0,0,0,0,0,0
L,304.1,313.2,1412.0,47.5,150.0,0,0,0,0,0,0
M,304.1,313.2,1510.0,46.9,152.0,0,0,0,0,0,0
M,304.1,313.2,1410.0,42.4,155.0,0,0,0,0,0,0
M,304.1,313.3,1680.0,29.3,158.0,0,0,0,0,0,0
H,304.0,313.2,1271.0,68.6,161.0,1,0,0,1,0,0
H,304.0,313.1,1472.0,45.5,166.0,0,0,0,0,0,0
H,304.0,313.0,1701.0,30.4,171.0,0,0,0,0,0,0
L,303.9,313.0,1480.0,39.9,176.0,0,0,0,0,0,0
L,303.9,313.0,1433.0,48.4,178.0,0,0,0,0,0,0
L,303.8,312.9,1514.0,34.3,180.0,0,0,0,0,0,0
L,303.8,312.9,1619.0,35.7,182.0,0,0,0,0,0,0
H,303.8,312.9,1378.0,45.6,184.0,0,0,0,0,0,0
M,303.9,312.9,1430.0,53.5,189.0,0,0,0,0,0,0
L,303.8,312.9,1367.0,49.9,192.0,0,0,0,0,0,0
L,303.9,312.9,1526.0,42.5,194.0,0,0,0,0,0,0
L,303.9,312.8,1419.0,47.9,196.0,0,0,0,0,0,0
L,304.0,312.8,1542.0,42.7,198.0,0,0,0,0,0,0
L,304.0,312.9,1363.0,62.5,200.0,1,0,0,0,1,0
L,304.0,312.9,1313.0,53.9,202.0,0,0,0,0,0,0
H,304.0,312.9,1495.0,46.6,0.0,0,0,0,0,0,0
L,304.0,313.0,1407.0,42.1,5.0,0,0,0,0,0,0
L,304.1,313.0,1566.0,37.2,7.0,0,0,0,0,0,0
L,304.1,313.1,1550.0,30.9,9.0,0,0,0,0,0,0
M,304.2,313.2,1396.0,50.5,11.0,0,0,0,0,0,0
M,304.3,313.3,1540.0,39.0,14.0,0,0,0,0,0,0
M,304.2,313.2,1380.0,48.7,17.0,0,0,0,0,0,0
M,304.2,313.1,1608.0,31.1,20.0,0,0,0,0,0,0
H,304.2,313.0,1442.0,40.9,23.0,0,0,0,0,0,0
L,304.1,313.0,1408.0,45.3,28.0,0,0,0,0,0,0
M,304.0,313.0,1454.0,46.8,30.0,0,0,0,0,0,0
L,304.1,313.1,1666.0,34.6,33.0,0,0,0,0,0,0
L,304.1,313.2,1366.0,46.6,35.0,0,0,0,0,0,0
L,304.2,313.2,1464.0,44.9,37.0,0,0,0,0,0,0
L,304.3,313.3,1775.0,24.9,39.0,0,0,0,0,0,0
M,304.3,313.4,1482.0,43.8,41.0,0,0,0,0,0,0
M,304.2,313.4,1411.0,54.8,44.0,0,0,0,0,0,0
L,304.2,313.3,1410.0,51.6,47.0,0,0,0,0,0,0
M,304.1,313.3,1494.0,39.0,49.0,0,0,0,0,0,0
H,304.1,313.2,1590.0,43.4,52.0,0,0,0,0,0,0
L,304.1,313.1,1327.0,54.1,57.0,0,0,0,0,0,0
L,304.1,313.1,1969.0,20.8,59.0,0,0,0,0,0,0
M,304.0,313.0,1377.0,56.0,61.0,0,0,0,0,0,0
L,304.0,313.0,1541.0,45.9,64.0,0,0,0,0,0,0
M,304.0,313.0,1685.0,28.2,66.0,0,0,0,0,0,0
L,304.0,313.1,1465.0,41.0,69.0,0,0,0,0,0,0
M,303.9,313.1,1483.0,47.2,71.0,0,0,0,0,0,0
M,303.9,313.2,1570.0,40.7,74.0,0,0,0,0,0,0
L,303.9,313.2,1345.0,48.2,77.0,0,0,0,0,0,0
M,303.9,313.2,1608.0,40.6,79.0,0,0,0,0,0,0
M,304.0,313.3,1415.0,52.8,82.0,0,0,0,0,0,0
M,304.1,313.5,1470.0,45.8,85.0,0,0,0,0,0,0
M,304.1,313.5,1428.0,39.9,88.0,0,0,0,0,0,0
H,304.2,313.5,1627.0,32.2,91.0,0,0,0,0,0,0
L,304.2,313.4,1457.0,49.4,96.0,0,0,0,0,0,0
L,304.2,313.4,1475.0,40.2,98.0,0,0,0,0,0,0
L,304.2,313.5,1438.0,50.1,100.0,0,0,0,0,0,0
M,304.2,313.5,1437.0,47.2,102.0,0,0,0,0,0,0
M,304.1,313.4,1518.0,42.4,105.0,0,0,0,0,0,0
M,304.1,313.5,1587.0,33.6,108.0,0,0,0,0,0,0
L,304.1,313.4,1399.0,43.7,111.0,0,0,0,0,0,0
L,304.1,313.5,1469.0,44.6,113.0,0,0,0,0,0,0
L,304.1,313.4,1374.0,56.6,115.0,0,0,0,0,0,0
L,304.0,313.3,1519.0,36.7,117.0,0,0,0,0,0,0
L,303.9,313.2,1540.0,44.4,119.0,0,0,0,0,0,0
L,303.9,313.3,1394.0,51.6,121.0,0,0,0,0,0,0
M,304.0,313.4,1389.0,45.8,123.0,0,0,0,0,0,0
M,304.0,313.5,1732.0,26.2,126.0,0,0,0,0,0,0
L,304.1,313.6,1556.0,37.4,129.0,0,0,0,0,0,0
M,304.1,313.6,1441.0,43.7,131.0,0,0,0,0,0,0
L,304.1,313.6,1382.0,46.7,134.0,0,0,0,0,0,0
M,304.2,313.8,1481.0,44.9,136.0,0,0,0,0,0,0
M,304.2,313.7,2113.0,18.4,139.0,0,0,0,0,0,0
L,304.2,313.8,1401.0,53.9,142.0,0,0,0,0,0,0
L,304.1,313.6,1611.0,31.4,144.0,0,0,0,0,0,0
M,304.2,313.6,1512.0,33.4,146.0,0,0,0,0,0,0
L,304.2,313.6,1411.0,46.0,149.0,0,0,0,0,0,0
M,304.2,313.6,1424.0,43.7,151.0,0,0,0,0,0,0
L,304.2,313.6,1469.0,40.0,154.0,0,0,0,0,0,0
H,304.2,313.5,1684.0,29.8,156.0,0,0,0,0,0,0
M,304.2,313.5,1532.0,41.3,161.0,0,0,0,0,0,0
M,304.2,313.5,1557.0,37.3,164.0,0,0,0,0,0,0
M,304.3,313.5,1416.0,48.1,167.0,0,0,0,0,0,0
L,304.3,313.5,1802.0,25.4,170.0,0,0,0,0,0,0
M,304.3,313.5,2245.0,15.1,172.0,0,0,0,0,0,0
L,304.2,313.4,1434.0,42.5,175.0,0,0,0,0,0,0
M,304.1,313.3,1725.0,28.3,177.0,0,0,0,0,0,0
L,304.2,313.3,1668.0,35.7,180.0,0,0,0,0,0,0
L,304.1,313.3,1452.0,43.9,182.0,0,0,0,0,0,0
L,304.1,313.3,1415.0,50.0,184.0,0,0,0,0,0,0
L,304.1,313.2,1824.0,25.8,186.0,0,0,0,0,0,0
L,304.1,313.3,1438.0,45.5,188.0,0,0,0,0,0,0
L,304.1,313.3,1883.0,24.5,190.0,0,0,0,0,0,0
L,304.2,313.4,1735.0,28.9,192.0,0,0,0,0,0,0
L,304.3,313.5,1464.0,36.7,194.0,0,0,0,0,0,0
M,304.3,313.6,1489.0,40.3,196.0,0,0,0,0,0,0
M,304.4,313.6,1510.0,38.9,199.0,0,0,0,0,0,0
M,304.3,313.6,1585.0,32.1,202.0,0,0,0,0,0,0
L,304.4,313.7,1509.0,35.0,205.0,1,1,0,0,0,0
L,304.4,313.6,1568.0,39.1,0.0,0,0,0,0,0,0
M,304.3,313.5,1525.0,42.0,2.0,0,0,0,0,0,0
L,304.4,313.7,1607.0,33.5,5.0,0,0,0,0,0,0
L,304.5,313.7,1670.0,32.9,7.0,0,0,0,0,0,0
L,304.4,313.6,1585.0,38.9,9.0,0,0,0,0,0,0
L,304.4,313.6,1569.0,38.4,11.0,0,0,0,0,0,0
L,304.4,313.6,1507.0,43.1,13.0,0,0,0,0,0,0
L,304.3,313.5,1452.0,41.5,15.0,0,0,0,0,0,0
L,304.3,313.5,1590.0,29.8,17.0,0,0,0,0,0,0
L,304.3,313.6,1409.0,56.0,19.0,0,0,0,0,0,0
L,304.3,313.5,2643.0,12.7,21.0,0,0,0,0,0,0
L,304.2,313.4,1644.0,31.7,23.0,0,0,0,0,0,0
L,304.2,313.4,1568.0,37.6,25.0,0,0,0,0,0,0
H,304.2,313.3,1625.0,37.3,27.0,0,0,0,0,0,0
L,304.2,313.4,1482.0,41.4,32.0,0,0,0,0,0,0
H,304.1,313.3,1397.0,49.6,34.0,0,0,0,0,0,0
L,304.1,313.3,1459.0,50.3,39.0,0,0,0,0,0,0
L,304.2,313.4,1490.0,44.0,41.0,0,0,0,0,0,0
L,304.1,313.2,1434.0,50.1,43.0,0,0,0,0,0,0
M,304.1,313.2,2028.0,18.9,45.0,0,0,0,0,0,0
L,304.2,313.3,1464.0,45.9,48.0,0,0,0,0,0,0
M,304.2,313.4,1713.0,23.5,50.0,0,0,0,0,0,0
M,304.3,313.4,1624.0,32.1,53.0,0,0,0,0,0,0
L,304.2,313.4,1421.0,43.4,56.0,0,0,0,0,0,0
H,304.2,313.5,1546.0,41.4,58.0,0,0,0,0,0,0
L,304.2,313.4,1639.0,32.7,63.0,0,0,0,0,0,0
H,304.1,313.4,1696.0,29.6,65.0,0,0,0,0,0,0
L,304.1,313.3,1470.0,39.9,70.0,0,0,0,0,0,0
M,304.1,313.3,1480.0,38.4,72.0,0,0,0,0,0,0
M,304.2,313.4,1329.0,54.5,75.0,0,0,0,0,0,0
L,304.2,313.4,1740.0,28.2,78.0,0,0,0,0,0,0
M,304.2,313.5,1739.0,28.1,80.0,0,0,0,0,0,0
M,304.2,313.5,1390.0,47.8,83.0,0,0,0,0,0,0
L,304.2,313.4,1740.0,23.7,86.0,0,0,0,0,0,0
M,304.0,313.3,1844.0,27.1,88.0,0,0,0,0,0,0
H,304.0,313.1,1388.0,53.2,91.0,0,0,0,0,0,0
H,304.0,313.2,1517.0,43.1,96.0,0,0,0,0,0,0
M,304.0,313.1,1450.0,42.8,101.0,0,0,0,0,0,0
L,304.0,313.2,1584.0,38.7,104.0,0,0,0,0,0,0
L,304.0,313.1,1720.0,28.7,106.0,0,0,0,0,0,0
L,303.9,313.1,1586.0,31.9,108.0,0,0,0,0,0,0
M,303.9,313.0,1901.0,22.5,110.0,0,0,0,0,0,0
L,304.0,313.0,1397.0,42.4,113.0,0,0,0,0,0,0
L,304.0,313.0,2012.0,21.1,115.0,0,0,0,0,0,0
L,304.0,313.0,2354.0,15.0,117.0,0,0,0,0,0,0
L,304.0,313.1,1648.0,35.7,119.0,0,0,0,0,0,0
L,304.0,313.2,1632.0,30.6,121.0,0,0,0,0,0,0
M,304.1,313.2,1427.0,46.9,123.0,0,0,0,0,0,0
L,304.1,313.2,1452.0,48.0,126.0,0,0,0,0,0,0
L,304.0,313.2,1416.0,46.0,128.0,0,0,0,0,0,0
L,303.9,313.1,1310.0,62.9,130.0,0,0,0,0,0,0
H,304.0,313.1,1408.0,39.8,132.0,0,0,0,0,0,0
M,303.9,313.1,1668.0,34.4,137.0,0,0,0,0,0,0
L,303.9,313.0,1551.0,36.8,140.0,0,0,0,0,0,0
H,303.9,313.0,1517.0,36.0,142.0,0,0,0,0,0,0
H,303.8,312.9,1570.0,35.8,147.0,0,0,0,0,0,0
L,303.8,312.8,1428.0,53.3,152.0,0,0,0,0,0,0
L,303.8,312.8,1503.0,40.0,154.0,0,0,0,0,0,0
L,303.8,312.8,1416.0,58.7,156.0,0,0,0,0,0,0
M,303.7,312.7,1396.0,47.3,158.0,0,0,0,0,0,0
L,303.7,312.7,1335.0,51.1,161.0,0,0,0,0,0,0
M,303.7,312.6,1671.0,30.5,163.0,0,0,0,0,0,0
L,303.7,312.7,1989.0,22.4,166.0,0,0,0,0,0,0
L,303.7,312.7,1468.0,43.3,168.0,0,0,0,0,0,0
H,303.7,312.6,1711.0,27.6,170.0,0,0,0,0,0,0
M,303.8,312.7,1488.0,41.3,175.0,0,0,0,0,0,0
L,303.8,312.7,1664.0,29.3,178.0,0,0,0,0,0,0
M,303.8,312.7,1507.0,38.5,180.0,0,0,0,0,0,0
L,303.7,312.6,1466.0,42.5,183.0,0,0,0,0,0,0
L,303.7,312.5,1433.0,53.6,185.0,0,0,0,0,0,0
L,303.7,312.5,1397.0,45.7,187.0,0,0,0,0,0,0
M,303.7,312.6,1429.0,43.3,189.0,0,0,0,0,0,0
L,303.7,312.7,1572.0,37.2,192.0,0,0,0,0,0,0
M,303.7,312.7,1532.0,42.7,194.0,0,0,0,0,0,0
M,303.7,312.7,1316.0,51.8,197.0,0,0,0,0,0,0
M,303.8,312.8,1420.0,47.9,200.0,0,0,0,0,0,0
L,303.8,312.9,1589.0,37.2,203.0,0,0,0,0,0,0
L,303.8,313.0,1365.0,59.9,205.0,1,0,0,0,1,0
L,303.8,313.0,1633.0,32.9,207.0,0,0,0,0,0,0
L,303.9,313.0,1626.0,31.4,209.0,0,0,0,0,0,0
L,303.9,313.1,1665.0,29.6,0.0,0,0,0,0,0,0
M,303.9,313.2,1350.0,47.2,2.0,0,0,0,0,0,0
L,303.9,313.2,1590.0,31.9,5.0,0,0,0,0,0,0
M,304.0,313.2,1437.0,53.9,7.0,0,0,0,0,0,0
L,303.9,313.0,1403.0,48.3,10.0,0,0,0,0,0,0
L,303.9,313.1,1440.0,41.1,12.0,0,0,0,0,0,0
M,303.9,313.1,1343.0,61.4,14.0,0,0,0,0,0,0
H,303.9,313.1,1790.0,26.7,17.0,0,0,0,0,0,0
M,303.8,313.1,2117.0,18.6,22.0,0,0,0,0,0,0
L,303.8,313.1,1458.0,42.2,25.0,0,0,0,0,0,0
L,303.6,312.9,1381.0,57.8,27.0,0,0,0,0,0,0
L,303.6,312.9,1450.0,45.3,29.0,0,0,0,0,0,0
L,303.7,312.9,1461.0,50.1,31.0,0,0,0,0,0,0
M,303.7,312.9,1511.0,41.0,33.0,0,0,0,0,0,0
L,303.8,313.1,1394.0,45.4,36.0,0,0,0,0,0,0
L,303.8,313.0,1499.0,42.3,38.0,0,0,0,0,0,0
L,303.7,313.0,1457.0,44.1,40.0,0,0,0,0,0,0
L,303.7,313.0,1753.0,29.0,42.0,0,0,0,0,0,0
L,303.7,313.0,1694.0,28.0,44.0,0,0,0,0,0,0
L,303.7,313.1,1683.0,28.4,46.0,0,0,0,0,0,0
L,303.7,313.1,1496.0,47.4,48.0,0,0,0,0,0,0
L,303.7,313.1,1721.0,34.8,50.0,0,0,0,0,0,0
L,303.6,313.0,1593.0,31.6,52.0,0,0,0,0,0,0
L,303.6,313.0,1575.0,38.3,54.0,0,0,0,0,0,0
L,303.5,313.0,1465.0,41.0,56.0,0,0,0,0,0,0
L,303.6,313.1,1405.0,38.3,58.0,0,0,0,0,0,0
M,303.5,313.0,1902.0,21.6,60.0,0,0,0,0,0,0
M,303.4,312.9,1422.0,39.9,63.0,0,0,0,0,0,0
L,303.5,312.9,1332.0,52.9,66.0,0,0,0,0,0,0
M,303.4,312.9,1307.0,54.3,68.0,0,0,0,0,0,0
L,303.5,313.0,1322.0,59.5,71.0,0,0,0,0,0,0
L,303.5,313.0,1547.0,40.3,73.0,0,0,0,0,0,0
L,303.5,313.1,1897.0,23.6,75.0,0,0,0,0,0,0
M,303.5,313.0,1403.0,51.9,77.0,0,0,0,0,0,0
L,303.5,313.0,1393.0,51.6,80.0,0,0,0,0,0,0
L,303.5,313.0,1482.0,38.5,82.0,0,0,0,0,0,0
M,303.5,312.9,1572.0,44.7,84.0,0,0,0,0,0,0
L,303.5,312.9,1544.0,36.9,87.0,0,0,0,0,0,0
M,303.5,313.0,1492.0,46.1,89.0,0,0,0,0,0,0
L,303.4,312.8,1513.0,35.8,92.0,0,0,0,0,0,0
L,303.4,312.8,1449.0,43.9,94.0,0,0,0,0,0,0
L,303.5,312.8,1877.0,22.3,96.0,0,0,0,0,0,0
L,303.4,312.8,1376.0,53.4,98.0,0,0,0,0,0,0
M,303.5,312.9,1883.0,23.3,100.0,0,0,0,0,0,0
M,303.4,312.8,1518.0,38.7,103.0,0,0,0,0,0,0
M,303.5,312.9,1438.0,42.8,106.0,0,0,0,0,0,0
L,303.4,312.9,1389.0,54.1,109.0,0,0,0,0,0,0
L,303.5,312.9,1504.0,44.8,111.0,0,0,0,0,0,0
L,303.5,312.9,1275.0,64.4,113.0,0,0,0,0,0,0
L,303.6,313.0,1534.0,39.7,115.0,0,0,0,0,0,0
M,303.6,313.0,1396.0,38.2,117.0,0,0,0,0,0,0
L,303.6,313.1,1395.0,44.1,120.0,0,0,0,0,0,0
L,303.6,313.0,1617.0,30.9,122.0,0,0,0,0,0,0
L,303.7,313.1,1423.0,41.2,124.0,0,0,0,0,0,0
L,303.5,313.0,1606.0,34.0,126.0,0,0,0,0,0,0
L,303.5,312.9,1501.0,44.0,128.0,0,0,0,0,0,0
M,303.5,312.9,1618.0,30.4,130.0,0,0,0,0,0,0
L,303.6,313.0,1522.0,35.8,133.0,0,0,0,0,0,0
L,303.6,312.9,1480.0,41.4,135.0,0,0,0,0,0,0
M,303.7,313.0,1469.0,39.9,137.0,0,0,0,0,0,0
H,303.8,313.2,1381.0,52.4,140.0,0,0,0,0,0,0
L,303.8,313.2,1525.0,41.9,145.0,0,0,0,0,0,0
M,303.8,313.2,1732.0,29.6,147.0,0,0,0,0,0,0
